#1PLOTGEOM**Geometry I125_6711_simulation                                                   
# Origin and axis parameters
#  X0PICT=  -0.10000E+03  Y0PICT=   0.00000E+00  Z0PICT=  -0.48270E+02
#  X1PICT=   0.10000E+03  Y1PICT=   0.00000E+00  Z1PICT=   0.48270E+02
#  TYX=   0.00000E+00 TYY=   0.00000E+00 TYZ=   0.10000E+01
#  TXX=   0.10000E+01 TXY=   0.00000E+00 TXZ=   0.00000E+00
#  XAXLEN=   0.20000E+03 YAXLEN=   0.96541E+02
-0.025 -0.1214 -0.025 0 -0.1214
-0.025 0.1206 -0.025 0 0.1206

-0.025 -0.1214 -0.025 0 -0.1214
-0.025 0.1206 -0.025 0 0.1206

0.03 -0.1214 0.03 0 -0.1214
0.03 0.1206 0.03 0 0.1206

0.04 -0.1214 0.04 0 -0.1214
0.04 0.1206 0.04 0 0.1206

-0.033 -0.1694 -0.033 0 -0.1694
-0.033 0.1686 -0.033 0 0.1686

0.04 -0.1694 0.04 0 -0.1694
0.03 -0.1214 0.03 0 -0.1214
0.03 0.1206 0.03 0 0.1206
0.04 0.1686 0.04 0 0.1686

-0.026 -0.2174 -0.026 0 -0.2174
-0.04 -0.1694 -0.04 0 -0.1694
-0.04 0.1686 -0.04 0 0.1686
-0.027 0.2166 -0.027 0 0.2166

0.03 -0.2174 0.03 0 -0.2174
0.03 0.2166 0.03 0 0.2166

-10 -9.9734 -10 0 -9.9734
-10 9.9726 -10 0 9.9726

10 -9.9734 10 0 -9.9734
10 9.9726 10 0 9.9726

-85.994 -48.2704 -85.994 0 -48.2704
-86.048 -48.173812 -86.048 0 -48.173812
-86.075 -48.12552 -86.075 0 -48.12552
-86.102 -48.07722 -86.102 0 -48.07722
-86.129 -48.02893 -86.129 0 -48.02893
-86.156 -47.98064 -86.156 0 -47.98064
-86.183 -47.93234 -86.183 0 -47.93234
-86.21 -47.88405 -86.21 0 -47.88405
-86.237 -47.83575 -86.237 0 -47.83575
-86.263 -47.78746 -86.263 0 -47.78746
-86.29 -47.73917 -86.29 0 -47.73917
-86.317 -47.69087 -86.317 0 -47.69087
-86.343 -47.64258 -86.343 0 -47.64258
-86.37 -47.59428 -86.37 0 -47.59428
-86.397 -47.54599 -86.397 0 -47.54599
-86.423 -47.49769 -86.423 0 -47.49769
-86.45 -47.4494 -86.45 0 -47.4494
-86.476 -47.40111 -86.476 0 -47.40111
-86.503 -47.35281 -86.503 0 -47.35281
-86.529 -47.30452 -86.529 0 -47.30452
-86.555 -47.2562 -86.555 0 -47.2562
-86.582 -47.2079 -86.582 0 -47.2079
-86.634 -47.1113 -86.634 0 -47.1113
-86.661 -47.063 -86.661 0 -47.063
-86.687 -47.0148 -86.687 0 -47.0148
-86.713 -46.9665 -86.713 0 -46.9665
-86.765 -46.8699 -86.765 0 -46.8699
-86.843 -46.725 -86.843 0 -46.725
-86.999 -46.4352 -86.999 0 -46.4352
-87.024 -46.3869 -87.024 0 -46.3869
-87.076 -46.2903 -87.076 0 -46.2903
-87.102 -46.242 -87.102 0 -46.242
-87.127 -46.1938 -87.127 0 -46.1938
-87.153 -46.1455 -87.153 0 -46.1455
-87.178 -46.0972 -87.178 0 -46.0972
-87.204 -46.0489 -87.204 0 -46.0489
-87.229 -46.0006 -87.229 0 -46.0006
-87.255 -45.9523 -87.255 0 -45.9523
-87.28 -45.904 -87.28 0 -45.904
-87.306 -45.8557 -87.306 0 -45.8557
-87.331 -45.8074 -87.331 0 -45.8074
-87.381 -45.7108 -87.381 0 -45.7108
-87.407 -45.6625 -87.407 0 -45.6625
-87.432 -45.6142 -87.432 0 -45.6142
-87.457 -45.5659 -87.457 0 -45.5659
-87.482 -45.5176 -87.482 0 -45.5176
-87.507 -45.4693 -87.507 0 -45.4693
-87.532 -45.4211 -87.532 0 -45.4211
-87.557 -45.3728 -87.557 0 -45.3728
-87.582 -45.3245 -87.582 0 -45.3245
-87.607 -45.2762 -87.607 0 -45.2762
-87.657 -45.1796 -87.657 0 -45.1796
-87.732 -45.0347 -87.732 0 -45.0347
-87.757 -44.9864 -87.757 0 -44.9864
-87.781 -44.9381 -87.781 0 -44.9381
-87.831 -44.8415 -87.831 0 -44.8415
-87.855 -44.7932 -87.855 0 -44.7932
-87.905 -44.6966 -87.905 0 -44.6966
-87.929 -44.6483 -87.929 0 -44.6483
-87.954 -44.6001 -87.954 0 -44.6001
-87.978 -44.5518 -87.978 0 -44.5518
-88.003 -44.5035 -88.003 0 -44.5035
-88.051 -44.4069 -88.051 0 -44.4069
-88.076 -44.3586 -88.076 0 -44.3586
-88.148 -44.2137 -88.148 0 -44.2137
-88.173 -44.1654 -88.173 0 -44.1654
-88.221 -44.0688 -88.221 0 -44.0688
-88.245 -44.0205 -88.245 0 -44.0205
-88.269 -43.9722 -88.269 0 -43.9722
-88.293 -43.9239 -88.293 0 -43.9239
-88.341 -43.8273 -88.341 0 -43.8273
-88.365 -43.7791 -88.365 0 -43.7791
-88.389 -43.7308 -88.389 0 -43.7308
-88.437 -43.6342 -88.437 0 -43.6342
-88.461 -43.5859 -88.461 0 -43.5859
-88.484 -43.5376 -88.484 0 -43.5376
-88.508 -43.4893 -88.508 0 -43.4893
-88.532 -43.441 -88.532 0 -43.441
-88.555 -43.3927 -88.555 0 -43.3927
-88.603 -43.2961 -88.603 0 -43.2961
-88.626 -43.2478 -88.626 0 -43.2478
-88.65 -43.1995 -88.65 0 -43.1995
-88.673 -43.1512 -88.673 0 -43.1512
-88.697 -43.1029 -88.697 0 -43.1029
