 -2.9321507772E+00  8.4000000000E+00  1.63334E-06  6.37029E+00
 -2.9321507772E+00  8.6000000000E+00  1.46703E-06  7.92351E+00
 -2.9321507772E+00  8.8000000000E+00  1.37965E-06  7.69129E+00
 -2.9321507772E+00  9.0000000000E+00  1.23342E-06  7.05981E+00
 -2.9321507772E+00  9.2000000000E+00  1.14362E-06  7.13626E+00
 -2.9321507772E+00  9.4000000000E+00  1.06914E-06  7.77209E+00
 -2.9321507772E+00  9.6000000000E+00  9.66437E-07  9.13837E+00
 -2.9321507772E+00  9.8000000000E+00  8.67356E-07  7.73202E+00
 -2.9321507772E+00  1.0000000000E+01  8.67356E-07  7.73202E+00

 -2.7227114360E+00  0.0000000000E+00  2.19159E-02  2.84480E-01
 -2.7227114360E+00  2.0000000000E-01  2.82306E-03  8.94035E-01
 -2.7227114360E+00  4.0000000000E-01  1.42663E-03  1.00507E+00
 -2.7227114360E+00  6.0000000000E-01  8.64840E-04  1.27402E+00
 -2.7227114360E+00  8.0000000000E-01  5.63383E-04  1.36840E+00
 -2.7227114360E+00  1.0000000000E+00  3.94882E-04  1.33654E+00
 -2.7227114360E+00  1.2000000000E+00  2.87120E-04  1.38047E+00
 -2.7227114360E+00  1.4000000000E+00  2.16080E-04  1.55739E+00
 -2.7227114360E+00  1.6000000000E+00  1.67548E-04  1.47675E+00
 -2.7227114360E+00  1.8000000000E+00  1.31420E-04  1.47740E+00
 -2.7227114360E+00  2.0000000000E+00  1.04595E-04  1.46891E+00
 -2.7227114360E+00  2.2000000000E+00  8.49239E-05  1.59233E+00
 -2.7227114360E+00  2.4000000000E+00  7.00102E-05  1.77404E+00
 -2.7227114360E+00  2.6000000000E+00  5.86631E-05  1.86323E+00
 -2.7227114360E+00  2.8000000000E+00  4.92648E-05  2.06410E+00
 -2.7227114360E+00  3.0000000000E+00  4.12023E-05  2.13616E+00
 -2.7227114360E+00  3.2000000000E+00  3.50887E-05  2.11347E+00
 -2.7227114360E+00  3.4000000000E+00  3.00504E-05  1.97375E+00
 -2.7227114360E+00  3.6000000000E+00  2.60748E-05  2.56144E+00
 -2.7227114360E+00  3.8000000000E+00  2.24835E-05  2.88213E+00
 -2.7227114360E+00  4.0000000000E+00  1.96274E-05  2.87350E+00
 -2.7227114360E+00  4.2000000000E+00  1.72114E-05  2.71931E+00
 -2.7227114360E+00  4.4000000000E+00  1.53257E-05  3.17275E+00
 -2.7227114360E+00  4.6000000000E+00  1.32520E-05  3.42906E+00
 -2.7227114360E+00  4.8000000000E+00  1.18126E-05  2.72470E+00
 -2.7227114360E+00  5.0000000000E+00  1.02814E-05  2.16465E+00
 -2.7227114360E+00  5.2000000000E+00  9.13955E-06  2.13528E+00
 -2.7227114360E+00  5.4000000000E+00  8.19187E-06  2.96956E+00
 -2.7227114360E+00  5.6000000000E+00  7.68477E-06  2.72603E+00
 -2.7227114360E+00  5.8000000000E+00  6.76398E-06  2.90899E+00
 -2.7227114360E+00  6.0000000000E+00  5.97610E-06  3.26420E+00
 -2.7227114360E+00  6.2000000000E+00  5.38507E-06  3.00553E+00
 -2.7227114360E+00  6.4000000000E+00  4.83813E-06  3.11555E+00
 -2.7227114360E+00  6.6000000000E+00  4.34411E-06  3.50792E+00
 -2.7227114360E+00  6.8000000000E+00  3.80706E-06  4.46784E+00
 -2.7227114360E+00  7.0000000000E+00  3.35032E-06  4.21668E+00
 -2.7227114360E+00  7.2000000000E+00  2.99978E-06  3.28738E+00
 -2.7227114360E+00  7.4000000000E+00  2.65773E-06  4.00476E+00
 -2.7227114360E+00  7.6000000000E+00  2.35459E-06  4.22599E+00
 -2.7227114360E+00  7.8000000000E+00  2.11558E-06  5.26167E+00
 -2.7227114360E+00  8.0000000000E+00  1.92684E-06  5.48280E+00
 -2.7227114360E+00  8.2000000000E+00  1.79743E-06  5.22461E+00
 -2.7227114360E+00  8.4000000000E+00  1.63334E-06  6.37029E+00
 -2.7227114360E+00  8.6000000000E+00  1.46703E-06  7.92351E+00
 -2.7227114360E+00  8.8000000000E+00  1.37965E-06  7.69129E+00
 -2.7227114360E+00  9.0000000000E+00  1.23342E-06  7.05981E+00
 -2.7227114360E+00  9.2000000000E+00  1.14362E-06  7.13626E+00
 -2.7227114360E+00  9.4000000000E+00  1.06914E-06  7.77209E+00
 -2.7227114360E+00  9.6000000000E+00  9.66437E-07  9.13837E+00
 -2.7227114360E+00  9.8000000000E+00  8.67356E-07  7.73202E+00
 -2.7227114360E+00  1.0000000000E+01  8.67356E-07  7.73202E+00

 -2.5132720947E+00  0.0000000000E+00  2.16990E-02  3.45370E-01
 -2.5132720947E+00  2.0000000000E-01  2.79135E-03  6.31109E-01
 -2.5132720947E+00  4.0000000000E-01  1.43094E-03  8.71051E-01
 -2.5132720947E+00  6.0000000000E-01  8.62724E-04  1.10746E+00
 -2.5132720947E+00  8.0000000000E-01  5.71943E-04  1.06508E+00
 -2.5132720947E+00  1.0000000000E+00  4.04502E-04  1.03920E+00
 -2.5132720947E+00  1.2000000000E+00  2.93053E-04  1.25478E+00
 -2.5132720947E+00  1.4000000000E+00  2.21849E-04  1.48577E+00
 -2.5132720947E+00  1.6000000000E+00  1.71304E-04  1.63592E+00
 -2.5132720947E+00  1.8000000000E+00  1.34855E-04  1.65119E+00
 -2.5132720947E+00  2.0000000000E+00  1.08227E-04  1.80884E+00
 -2.5132720947E+00  2.2000000000E+00  8.78481E-05  1.84928E+00
 -2.5132720947E+00  2.4000000000E+00  7.21413E-05  1.74102E+00
 -2.5132720947E+00  2.6000000000E+00  5.93874E-05  1.96850E+00
 -2.5132720947E+00  2.8000000000E+00  4.90313E-05  2.20086E+00
 -2.5132720947E+00  3.0000000000E+00  4.18147E-05  2.46533E+00
 -2.5132720947E+00  3.2000000000E+00  3.55188E-05  2.52077E+00
 -2.5132720947E+00  3.4000000000E+00  3.05226E-05  2.35875E+00
 -2.5132720947E+00  3.6000000000E+00  2.62760E-05  2.39481E+00
 -2.5132720947E+00  3.8000000000E+00  2.28272E-05  2.62990E+00
 -2.5132720947E+00  4.0000000000E+00  2.02911E-05  2.45598E+00
 -2.5132720947E+00  4.2000000000E+00  1.78153E-05  2.87119E+00
 -2.5132720947E+00  4.4000000000E+00  1.54716E-05  3.16285E+00
 -2.5132720947E+00  4.6000000000E+00  1.36308E-05  3.56093E+00
 -2.5132720947E+00  4.8000000000E+00  1.20007E-05  3.56880E+00
 -2.5132720947E+00  5.0000000000E+00  1.06666E-05  3.80725E+00
 -2.5132720947E+00  5.2000000000E+00  9.53605E-06  3.80543E+00
 -2.5132720947E+00  5.4000000000E+00  8.46252E-06  3.68917E+00
 -2.5132720947E+00  5.6000000000E+00  7.52037E-06  3.32484E+00
 -2.5132720947E+00  5.8000000000E+00  6.78035E-06  3.87195E+00
 -2.5132720947E+00  6.0000000000E+00  6.17016E-06  4.13606E+00
 -2.5132720947E+00  6.2000000000E+00  5.70011E-06  4.72284E+00
 -2.5132720947E+00  6.4000000000E+00  4.91836E-06  3.76085E+00
 -2.5132720947E+00  6.6000000000E+00  4.46077E-06  4.13961E+00
 -2.5132720947E+00  6.8000000000E+00  3.98105E-06  5.14596E+00
 -2.5132720947E+00  7.0000000000E+00  3.56298E-06  5.49564E+00
 -2.5132720947E+00  7.2000000000E+00  3.05867E-06  5.31410E+00
 -2.5132720947E+00  7.4000000000E+00  2.79798E-06  4.93063E+00
 -2.5132720947E+00  7.6000000000E+00  2.62746E-06  5.04923E+00
 -2.5132720947E+00  7.8000000000E+00  2.36502E-06  6.30361E+00
 -2.5132720947E+00  8.0000000000E+00  2.24866E-06  5.79479E+00
 -2.5132720947E+00  8.2000000000E+00  2.07617E-06  6.25873E+00
 -2.5132720947E+00  8.4000000000E+00  1.86336E-06  6.77216E+00
 -2.5132720947E+00  8.6000000000E+00  1.57806E-06  6.55735E+00
 -2.5132720947E+00  8.8000000000E+00  1.41305E-06  7.03699E+00
 -2.5132720947E+00  9.0000000000E+00  1.32898E-06  8.39402E+00
 -2.5132720947E+00  9.2000000000E+00  1.20223E-06  8.49542E+00
 -2.5132720947E+00  9.4000000000E+00  1.12806E-06  9.18309E+00
 -2.5132720947E+00  9.6000000000E+00  1.15874E-06  1.15382E+01
 -2.5132720947E+00  9.8000000000E+00  1.03376E-06  1.17978E+01
 -2.5132720947E+00  1.0000000000E+01  1.03376E-06  1.17978E+01

 -2.3038327535E+00  0.0000000000E+00  2.16990E-02  3.45370E-01
 -2.3038327535E+00  2.0000000000E-01  2.79135E-03  6.31109E-01
 -2.3038327535E+00  4.0000000000E-01  1.43094E-03  8.71051E-01
 -2.3038327535E+00  6.0000000000E-01  8.62724E-04  1.10746E+00
 -2.3038327535E+00  8.0000000000E-01  5.71943E-04  1.06508E+00
 -2.3038327535E+00  1.0000000000E+00  4.04502E-04  1.03920E+00
 -2.3038327535E+00  1.2000000000E+00  2.93053E-04  1.25478E+00
 -2.3038327535E+00  1.4000000000E+00  2.21849E-04  1.48577E+00
 -2.3038327535E+00  1.6000000000E+00  1.71304E-04  1.63592E+00
 -2.3038327535E+00  1.8000000000E+00  1.34855E-04  1.65119E+00
 -2.3038327535E+00  2.0000000000E+00  1.08227E-04  1.80884E+00
 -2.3038327535E+00  2.2000000000E+00  8.78481E-05  1.84928E+00
 -2.3038327535E+00  2.4000000000E+00  7.21413E-05  1.74102E+00
 -2.3038327535E+00  2.6000000000E+00  5.93874E-05  1.96850E+00
 -2.3038327535E+00  2.8000000000E+00  4.90313E-05  2.20086E+00
 -2.3038327535E+00  3.0000000000E+00  4.18147E-05  2.46533E+00
 -2.3038327535E+00  3.2000000000E+00  3.55188E-05  2.52077E+00
 -2.3038327535E+00  3.4000000000E+00  3.05226E-05  2.35875E+00
 -2.3038327535E+00  3.6000000000E+00  2.62760E-05  2.39481E+00
 -2.3038327535E+00  3.8000000000E+00  2.28272E-05  2.62990E+00
 -2.3038327535E+00  4.0000000000E+00  2.02911E-05  2.45598E+00
 -2.3038327535E+00  4.2000000000E+00  1.78153E-05  2.87119E+00
 -2.3038327535E+00  4.4000000000E+00  1.54716E-05  3.16285E+00
 -2.3038327535E+00  4.6000000000E+00  1.36308E-05  3.56093E+00
 -2.3038327535E+00  4.8000000000E+00  1.20007E-05  3.56880E+00
 -2.3038327535E+00  5.0000000000E+00  1.06666E-05  3.80725E+00
 -2.3038327535E+00  5.2000000000E+00  9.53605E-06  3.80543E+00
 -2.3038327535E+00  5.4000000000E+00  8.46252E-06  3.68917E+00
 -2.3038327535E+00  5.6000000000E+00  7.52037E-06  3.32484E+00
 -2.3038327535E+00  5.8000000000E+00  6.78035E-06  3.87195E+00
 -2.3038327535E+00  6.0000000000E+00  6.17016E-06  4.13606E+00
 -2.3038327535E+00  6.2000000000E+00  5.70011E-06  4.72284E+00
 -2.3038327535E+00  6.4000000000E+00  4.91836E-06  3.76085E+00
 -2.3038327535E+00  6.6000000000E+00  4.46077E-06  4.13961E+00
 -2.3038327535E+00  6.8000000000E+00  3.98105E-06  5.14596E+00
 -2.3038327535E+00  7.0000000000E+00  3.56298E-06  5.49564E+00
 -2.3038327535E+00  7.2000000000E+00  3.05867E-06  5.31410E+00
 -2.3038327535E+00  7.4000000000E+00  2.79798E-06  4.93063E+00
 -2.3038327535E+00  7.6000000000E+00  2.62746E-06  5.04923E+00
 -2.3038327535E+00  7.8000000000E+00  2.36502E-06  6.30361E+00
 -2.3038327535E+00  8.0000000000E+00  2.24866E-06  5.79479E+00
 -2.3038327535E+00  8.2000000000E+00  2.07617E-06  6.25873E+00
 -2.3038327535E+00  8.4000000000E+00  1.86336E-06  6.77216E+00
 -2.3038327535E+00  8.6000000000E+00  1.57806E-06  6.55735E+00
 -2.3038327535E+00  8.8000000000E+00  1.41305E-06  7.03699E+00
 -2.3038327535E+00  9.0000000000E+00  1.32898E-06  8.39402E+00
 -2.3038327535E+00  9.2000000000E+00  1.20223E-06  8.49542E+00
 -2.3038327535E+00  9.4000000000E+00  1.12806E-06  9.18309E+00
 -2.3038327535E+00  9.6000000000E+00  1.15874E-06  1.15382E+01
 -2.3038327535E+00  9.8000000000E+00  1.03376E-06  1.17978E+01
 -2.3038327535E+00  1.0000000000E+01  1.03376E-06  1.17978E+01

 -2.0943934123E+00  0.0000000000E+00  2.16990E-02  3.45370E-01
 -2.0943934123E+00  2.0000000000E-01  2.79135E-03  6.31109E-01
 -2.0943934123E+00  4.0000000000E-01  1.43094E-03  8.71051E-01
 -2.0943934123E+00  6.0000000000E-01  8.62724E-04  1.10746E+00
 -2.0943934123E+00  8.0000000000E-01  5.71943E-04  1.06508E+00
 -2.0943934123E+00  1.0000000000E+00  4.04502E-04  1.03920E+00
 -2.0943934123E+00  1.2000000000E+00  2.93053E-04  1.25478E+00
 -2.0943934123E+00  1.4000000000E+00  2.21849E-04  1.48577E+00
 -2.0943934123E+00  1.6000000000E+00  1.71304E-04  1.63592E+00
 -2.0943934123E+00  1.8000000000E+00  1.34855E-04  1.65119E+00
 -2.0943934123E+00  2.0000000000E+00  1.08227E-04  1.80884E+00
 -2.0943934123E+00  2.2000000000E+00  8.78481E-05  1.84928E+00
 -2.0943934123E+00  2.4000000000E+00  7.21413E-05  1.74102E+00
 -2.0943934123E+00  2.6000000000E+00  5.93874E-05  1.96850E+00
 -2.0943934123E+00  2.8000000000E+00  4.90313E-05  2.20086E+00
 -2.0943934123E+00  3.0000000000E+00  4.18147E-05  2.46533E+00
 -2.0943934123E+00  3.2000000000E+00  3.55188E-05  2.52077E+00
 -2.0943934123E+00  3.4000000000E+00  3.05226E-05  2.35875E+00
 -2.0943934123E+00  3.6000000000E+00  2.62760E-05  2.39481E+00
 -2.0943934123E+00  3.8000000000E+00  2.28272E-05  2.62990E+00
 -2.0943934123E+00  4.0000000000E+00  2.02911E-05  2.45598E+00
 -2.0943934123E+00  4.2000000000E+00  1.78153E-05  2.87119E+00
 -2.0943934123E+00  4.4000000000E+00  1.54716E-05  3.16285E+00
 -2.0943934123E+00  4.6000000000E+00  1.36308E-05  3.56093E+00
 -2.0943934123E+00  4.8000000000E+00  1.20007E-05  3.56880E+00
 -2.0943934123E+00  5.0000000000E+00  1.06666E-05  3.80725E+00
 -2.0943934123E+00  5.2000000000E+00  9.53605E-06  3.80543E+00
 -2.0943934123E+00  5.4000000000E+00  8.46252E-06  3.68917E+00
 -2.0943934123E+00  5.6000000000E+00  7.52037E-06  3.32484E+00
 -2.0943934123E+00  5.8000000000E+00  6.78035E-06  3.87195E+00
 -2.0943934123E+00  6.0000000000E+00  6.17016E-06  4.13606E+00
 -2.0943934123E+00  6.2000000000E+00  5.70011E-06  4.72284E+00
 -2.0943934123E+00  6.4000000000E+00  4.91836E-06  3.76085E+00
 -2.0943934123E+00  6.6000000000E+00  4.46077E-06  4.13961E+00
 -2.0943934123E+00  6.8000000000E+00  3.98105E-06  5.14596E+00
 -2.0943934123E+00  7.0000000000E+00  3.56298E-06  5.49564E+00
 -2.0943934123E+00  7.2000000000E+00  3.05867E-06  5.31410E+00
 -2.0943934123E+00  7.4000000000E+00  2.79798E-06  4.93063E+00
 -2.0943934123E+00  7.6000000000E+00  2.62746E-06  5.04923E+00
 -2.0943934123E+00  7.8000000000E+00  2.36502E-06  6.30361E+00
 -2.0943934123E+00  8.0000000000E+00  2.24866E-06  5.79479E+00
 -2.0943934123E+00  8.2000000000E+00  2.07617E-06  6.25873E+00
 -2.0943934123E+00  8.4000000000E+00  1.86336E-06  6.77216E+00
 -2.0943934123E+00  8.6000000000E+00  1.57806E-06  6.55735E+00
 -2.0943934123E+00  8.8000000000E+00  1.41305E-06  7.03699E+00
 -2.0943934123E+00  9.0000000000E+00  1.32898E-06  8.39402E+00
 -2.0943934123E+00  9.2000000000E+00  1.20223E-06  8.49542E+00
 -2.0943934123E+00  9.4000000000E+00  1.12806E-06  9.18309E+00
 -2.0943934123E+00  9.6000000000E+00  1.15874E-06  1.15382E+01
 -2.0943934123E+00  9.8000000000E+00  1.03376E-06  1.17978E+01
 -2.0943934123E+00  1.0000000000E+01  1.03376E-06  1.17978E+01

 -1.8849540710E+00  0.0000000000E+00  2.18213E-02  5.08463E-01
 -1.8849540710E+00  2.0000000000E-01  2.85393E-03  8.07776E-01
 -1.8849540710E+00  4.0000000000E-01  1.46252E-03  7.59167E-01
 -1.8849540710E+00  6.0000000000E-01  8.82454E-04  9.29012E-01
 -1.8849540710E+00  8.0000000000E-01  5.79950E-04  1.05539E+00
 -1.8849540710E+00  1.0000000000E+00  4.06940E-04  1.07084E+00
 -1.8849540710E+00  1.2000000000E+00  2.97265E-04  1.42910E+00
 -1.8849540710E+00  1.4000000000E+00  2.22687E-04  1.46715E+00
 -1.8849540710E+00  1.6000000000E+00  1.72167E-04  1.27212E+00
 -1.8849540710E+00  1.8000000000E+00  1.36450E-04  1.37974E+00
 -1.8849540710E+00  2.0000000000E+00  1.10113E-04  1.51827E+00
 -1.8849540710E+00  2.2000000000E+00  8.91216E-05  1.67404E+00
 -1.8849540710E+00  2.4000000000E+00  7.41537E-05  1.42600E+00
 -1.8849540710E+00  2.6000000000E+00  6.19322E-05  1.67476E+00
 -1.8849540710E+00  2.8000000000E+00  5.12948E-05  1.40829E+00
 -1.8849540710E+00  3.0000000000E+00  4.40550E-05  1.52008E+00
 -1.8849540710E+00  3.2000000000E+00  3.80708E-05  1.74369E+00
 -1.8849540710E+00  3.4000000000E+00  3.25243E-05  1.83939E+00
 -1.8849540710E+00  3.6000000000E+00  2.80846E-05  2.09094E+00
 -1.8849540710E+00  3.8000000000E+00  2.38977E-05  2.16998E+00
 -1.8849540710E+00  4.0000000000E+00  2.06718E-05  2.69082E+00
 -1.8849540710E+00  4.2000000000E+00  1.88946E-05  2.72372E+00
 -1.8849540710E+00  4.4000000000E+00  1.61680E-05  3.00111E+00
 -1.8849540710E+00  4.6000000000E+00  1.42327E-05  3.54081E+00
 -1.8849540710E+00  4.8000000000E+00  1.26299E-05  3.55434E+00
 -1.8849540710E+00  5.0000000000E+00  1.12025E-05  3.64751E+00
 -1.8849540710E+00  5.2000000000E+00  1.00345E-05  3.71180E+00
 -1.8849540710E+00  5.4000000000E+00  9.15258E-06  3.92250E+00
 -1.8849540710E+00  5.6000000000E+00  8.23626E-06  4.36800E+00
 -1.8849540710E+00  5.8000000000E+00  7.52002E-06  4.93364E+00
 -1.8849540710E+00  6.0000000000E+00  6.79647E-06  4.53919E+00
 -1.8849540710E+00  6.2000000000E+00  6.10158E-06  4.27576E+00
 -1.8849540710E+00  6.4000000000E+00  5.62274E-06  3.80161E+00
 -1.8849540710E+00  6.6000000000E+00  5.01091E-06  3.87433E+00
 -1.8849540710E+00  6.8000000000E+00  4.57435E-06  4.32276E+00
 -1.8849540710E+00  7.0000000000E+00  4.06011E-06  4.13869E+00
 -1.8849540710E+00  7.2000000000E+00  3.65613E-06  3.33167E+00
 -1.8849540710E+00  7.4000000000E+00  3.36374E-06  4.06817E+00
 -1.8849540710E+00  7.6000000000E+00  3.10842E-06  4.15381E+00
 -1.8849540710E+00  7.8000000000E+00  2.83038E-06  4.56246E+00
 -1.8849540710E+00  8.0000000000E+00  2.58360E-06  4.78307E+00
 -1.8849540710E+00  8.2000000000E+00  2.40781E-06  4.52909E+00
 -1.8849540710E+00  8.4000000000E+00  2.23058E-06  4.22768E+00
 -1.8849540710E+00  8.6000000000E+00  1.99520E-06  4.86942E+00
 -1.8849540710E+00  8.8000000000E+00  1.76868E-06  6.18094E+00
 -1.8849540710E+00  9.0000000000E+00  1.60852E-06  6.47001E+00
 -1.8849540710E+00  9.2000000000E+00  1.36545E-06  5.96671E+00
 -1.8849540710E+00  9.4000000000E+00  1.22962E-06  5.61264E+00
 -1.8849540710E+00  9.6000000000E+00  1.12342E-06  6.72244E+00
 -1.8849540710E+00  9.8000000000E+00  1.06383E-06  6.91395E+00
 -1.8849540710E+00  1.0000000000E+01  1.06383E-06  6.91395E+00

 -1.6755147298E+00  0.0000000000E+00  2.18213E-02  5.08463E-01
 -1.6755147298E+00  2.0000000000E-01  2.85393E-03  8.07776E-01
 -1.6755147298E+00  4.0000000000E-01  1.46252E-03  7.59167E-01
 -1.6755147298E+00  6.0000000000E-01  8.82454E-04  9.29012E-01
 -1.6755147298E+00  8.0000000000E-01  5.79950E-04  1.05539E+00
 -1.6755147298E+00  1.0000000000E+00  4.06940E-04  1.07084E+00
 -1.6755147298E+00  1.2000000000E+00  2.97265E-04  1.42910E+00
 -1.6755147298E+00  1.4000000000E+00  2.22687E-04  1.46715E+00
 -1.6755147298E+00  1.6000000000E+00  1.72167E-04  1.27212E+00
 -1.6755147298E+00  1.8000000000E+00  1.36450E-04  1.37974E+00
 -1.6755147298E+00  2.0000000000E+00  1.10113E-04  1.51827E+00
